Conventions,G,BADC-CSV,1
title,G,uk-hourly-rain-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202207
history,G,Created 2022-07-29
last_revised_date,G,2022-07-29
observation_station,G,glasgow-bishopton
historic_county_name,G,renfrewshire
midas_station_id,G,24125
location,G,55.907,-4.532
height,G,59,m
date_valid,G,2002-01-01 00:00:00,2002-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_end_time,t
long_name,ob_end_time,Date at end of observation period,s
type,ob_end_time,char
comments,ob_end_time,Date and time (YYYY-MM-DD HH:MM:SS) at the end of the observation period
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,ob_hour_count,Observation hour count,hours
type,ob_hour_count,int
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,prcp_amt,Precipitation amount,mm
type,prcp_amt,float
long_name,prcp_dur,Precipitation duration ,minutes
type,prcp_dur,int
long_name,prcp_amt_q,QC code: precipitation amount,1
type,prcp_amt_q,int
long_name,prcp_dur_q,QC code: precipitation duration,1
type,prcp_dur_q,int
long_name,prcp_amt_j,Descriptor: precipitation amount,1
type,prcp_amt_j,int
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS ,minutes
type,midas_stmp_etime,int
data
ob_end_time,id,id_type,ob_hour_count,version_num,met_domain_name,src_id,rec_st_ind,prcp_amt,prcp_dur,prcp_amt_q,prcp_dur_q,prcp_amt_j,meto_stmp_time,midas_stmp_etime
2002-01-01 18:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-01 17:59:00,8869
2002-01-01 19:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-01 18:59:00,8809
2002-01-01 20:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-01 20:00:00,8748
2002-01-01 21:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-01 21:06:00,205872
2002-01-01 21:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-01 20:59:00,8689
2002-01-01 22:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-01 21:59:00,8629
2002-01-01 23:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-01 22:58:00,8570
2002-01-02 00:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 00:00:00,8508
2002-01-02 01:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 00:58:00,8450
2002-01-02 02:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 01:59:00,8389
2002-01-02 03:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 02:59:00,8329
2002-01-02 04:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 03:59:00,8270
2002-01-02 05:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 05:02:00,8207
2002-01-02 06:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 05:59:00,8150
2002-01-02 07:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 07:00:00,8089
2002-01-02 08:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 07:59:00,8030
2002-01-02 09:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-02 09:06:00,205152
2002-01-02 09:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 09:03:00,7966
2002-01-02 10:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 09:59:00,7910
2002-01-02 11:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 10:59:00,7850
2002-01-02 12:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 11:58:00,7791
2002-01-02 13:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 12:59:00,7730
2002-01-02 14:00:00,660195,RAIN,1,1,SREW,24125,1011,0.2,NA,1,0,NA,2002-01-02 13:59:00,7670
2002-01-02 15:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 15:00:00,7609
2002-01-02 16:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 15:59:00,7550
2002-01-02 17:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 16:59:00,7490
2002-01-02 18:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 17:59:00,7430
2002-01-02 19:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 18:59:00,7370
2002-01-02 20:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 19:59:00,7310
2002-01-02 21:00:00,660195,RAIN,12,1,NCM,24125,1011,0.2,NA,6,0,NA,2002-01-02 21:06:00,204432
2002-01-02 21:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 20:59:00,7250
2002-01-02 22:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 21:58:00,7191
2002-01-02 23:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-02 22:59:00,7130
2002-01-03 00:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 00:00:00,7069
2002-01-03 01:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 00:59:00,7010
2002-01-03 02:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 01:58:00,6951
2002-01-03 03:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 02:59:00,6890
2002-01-03 04:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 03:59:00,6830
2002-01-03 05:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 05:01:00,6768
2002-01-03 06:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 06:00:00,6709
2002-01-03 07:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 06:59:00,6650
2002-01-03 08:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 07:58:00,6591
2002-01-03 09:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-03 09:07:00,203711
2002-01-03 09:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 09:00:00,6529
2002-01-03 10:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 09:59:00,6470
2002-01-03 11:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 10:59:00,6410
2002-01-03 12:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 11:59:00,6351
2002-01-03 13:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 12:59:00,6291
2002-01-03 14:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 13:59:00,6231
2002-01-03 15:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 14:58:00,6172
2002-01-03 16:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 15:58:00,6112
2002-01-03 17:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 17:00:00,6050
2002-01-03 18:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 17:59:00,5991
2002-01-03 19:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 18:59:00,5931
2002-01-03 20:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 19:59:00,5871
2002-01-03 21:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-03 21:06:00,202992
2002-01-03 21:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 20:59:00,5811
2002-01-03 22:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 21:59:00,5751
2002-01-03 23:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 23:00:00,5690
2002-01-04 00:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-03 23:58:00,5632
2002-01-04 01:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 00:59:00,5571
2002-01-04 02:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 01:59:00,5511
2002-01-04 03:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 02:59:00,5451
2002-01-04 04:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 03:59:00,5392
2002-01-04 05:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 05:00:00,5331
2002-01-04 06:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 05:59:00,5272
2002-01-04 07:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 07:02:00,5209
2002-01-04 08:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 08:01:00,5150
2002-01-04 09:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-04 09:07:00,202271
2002-01-04 09:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 09:00:00,5091
2002-01-04 10:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 09:59:00,5032
2002-01-04 11:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 10:59:00,4972
2002-01-04 12:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 11:59:00,4913
2002-01-04 13:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 12:58:00,4854
2002-01-04 14:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 13:59:00,4793
2002-01-04 15:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 14:59:00,4733
2002-01-04 16:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 15:59:00,4673
2002-01-04 17:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 16:59:00,4613
2002-01-04 18:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 18:00:00,4552
2002-01-04 19:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 19:00:00,4492
2002-01-04 20:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 19:59:00,4433
2002-01-04 21:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-04 21:07:00,201551
2002-01-04 21:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 20:59:00,4373
2002-01-04 22:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 21:58:00,4314
2002-01-04 23:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 23:00:00,4252
2002-01-05 00:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-04 23:59:00,4193
2002-01-05 01:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 00:58:00,4134
2002-01-05 02:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 01:59:00,4073
2002-01-05 03:00:00,660195,RAIN,1,1,SREW,24125,1011,1,NA,1,0,NA,2002-01-05 02:59:00,4013
2002-01-05 04:00:00,660195,RAIN,1,1,SREW,24125,1011,1.6,NA,1,0,NA,2002-01-05 03:59:00,3953
2002-01-05 05:00:00,660195,RAIN,1,1,SREW,24125,1011,1,NA,1,0,NA,2002-01-05 04:59:00,3893
2002-01-05 06:00:00,660195,RAIN,1,1,SREW,24125,1011,0.8,NA,1,0,NA,2002-01-05 05:58:00,3834
2002-01-05 07:00:00,660195,RAIN,1,1,SREW,24125,1011,0.2,NA,1,0,NA,2002-01-05 06:59:00,3773
2002-01-05 08:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 07:59:00,3713
2002-01-05 09:00:00,660195,RAIN,12,1,NCM,24125,1011,4.6,NA,6,0,NA,2002-01-05 09:06:00,200832
2002-01-05 09:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 09:00:00,3652
2002-01-05 10:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 09:59:00,3593
2002-01-05 11:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 10:59:00,3533
2002-01-05 12:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 11:59:00,3473
2002-01-05 13:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 12:59:00,3413
2002-01-05 14:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 13:59:00,3353
2002-01-05 15:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 14:59:00,3293
2002-01-05 16:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 15:59:00,3233
2002-01-05 17:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 16:59:00,3173
2002-01-05 18:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 17:58:00,3114
2002-01-05 19:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 18:59:00,3053
2002-01-05 20:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 20:00:00,2992
2002-01-05 21:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-05 21:06:00,200112
2002-01-05 21:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 20:59:00,2933
2002-01-05 22:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 22:00:00,2872
2002-01-05 23:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 22:59:00,2813
2002-01-06 00:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-05 23:59:00,2753
2002-01-06 01:00:00,660195,RAIN,1,1,SREW,24125,1011,0.2,NA,1,0,NA,2002-01-06 00:59:00,2693
2002-01-06 02:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 01:58:00,2634
2002-01-06 03:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 03:01:00,2571
2002-01-06 04:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 03:58:00,2514
2002-01-06 05:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 04:58:00,2454
2002-01-06 06:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 06:00:00,2392
2002-01-06 07:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 07:00:00,2332
2002-01-06 08:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 07:59:00,2273
2002-01-06 09:00:00,660195,RAIN,12,1,NCM,24125,1011,0.2,NA,6,0,NA,2002-01-06 09:07:00,199391
2002-01-06 09:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 09:00:00,2212
2002-01-06 10:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 09:59:00,2154
2002-01-06 11:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 10:59:00,2094
2002-01-06 12:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 11:58:00,2035
2002-01-06 13:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 12:59:00,1974
2002-01-06 14:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 13:59:00,1914
2002-01-06 15:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 14:59:00,1854
2002-01-06 16:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 16:00:00,1793
2002-01-06 17:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 17:01:00,1732
2002-01-06 18:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 17:59:00,1674
2002-01-06 19:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 18:59:00,1614
2002-01-06 20:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 19:59:00,1554
2002-01-06 21:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-06 21:07:00,198671
2002-01-06 21:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 21:00:00,1493
2002-01-06 22:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 22:01:00,1432
2002-01-06 23:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 22:59:00,1374
2002-01-07 00:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-06 23:59:00,1864
2002-01-07 01:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 00:59:00,1804
2002-01-07 02:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 01:59:00,1744
2002-01-07 03:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 02:59:00,1684
2002-01-07 04:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 04:00:00,1623
2002-01-07 05:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 04:59:00,1564
2002-01-07 06:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 06:01:00,1502
2002-01-07 07:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 06:59:00,1444
2002-01-07 08:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 08:00:00,1383
2002-01-07 09:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-07 09:07:00,197951
2002-01-07 09:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 08:59:00,1324
2002-01-07 10:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 09:58:00,10646
2002-01-07 11:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 11:00:00,10584
2002-01-07 12:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 11:59:00,10525
2002-01-07 13:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 12:58:00,10466
2002-01-07 14:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 13:59:00,10405
2002-01-07 15:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 14:59:00,10345
2002-01-07 16:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 16:00:00,10284
2002-01-07 17:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 16:59:00,10225
2002-01-07 18:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 18:00:00,10164
2002-01-07 19:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 18:59:00,10105
2002-01-07 20:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 19:59:00,10045
2002-01-07 21:00:00,660195,RAIN,12,1,NCM,24125,1011,0,NA,6,0,NA,2002-01-07 21:07:00,197231
2002-01-07 21:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 21:00:00,9984
2002-01-07 22:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 21:59:00,9925
2002-01-07 23:00:00,660195,RAIN,1,1,SREW,24125,1011,0,NA,1,0,NA,2002-01-07 22:59:00,9865
